deck	split	colors	main_colors	player_wr_bucket
FDN_top_05634_UG	train	UG	UG	0.6
FDN_top_05635_WB	train	WB	WB	0.64
FDN_top_05636_WpR	train	W+R	W	0.66
FDN_top_05637_WU	train	WU	WU	0.62
FDN_top_05638_WU	train	WU	WU	0.8200000000000001
FDN_top_05639_BR	train	BR	BR	0.62
FDN_top_05640_R	train	R	R	0.6
FDN_top_05641_UG	train	UG	UG	0.6
FDN_top_05642_R	train	R	R	0.66
FDN_top_05643_UBR	train	UBR	UBR	0.72
FDN_top_05644_RpW	train	R+W	R	0.64
FDN_top_05645_WR	train	WR	WR	0.64
FDN_top_05646_RG	train	RG	RG	0.6
FDN_top_05647_WU	eval	WU	WU	0.62
FDN_top_05648_UG	train	UG	UG	0.62
FDN_top_05649_UG	train	UG	UG	0.62
FDN_top_05650_WBpR	eval	WB+R	WB	0.6
FDN_top_05651_WB	eval	WB	WB	0.6
FDN_top_05652_WG	train	WG	WG	0.66
FDN_top_05653_UB	train	UB	UB	0.6
FDN_top_05654_UB	train	UB	UB	0.62
FDN_top_05655_UB	train	UB	UB	0.62
FDN_top_05656_BR	train	BR	BR	0.66
FDN_top_05657_BR	train	BR	BR	0.62
FDN_top_05658_WU	train	WU	WU	0.6
FDN_top_05659_WU	train	WU	WU	0.6
FDN_top_05660_WB	train	WB	WB	0.6
FDN_top_05661_BRpW	train	BR+W	BR	0.6
FDN_top_05662_UG	train	UG	UG	0.6
FDN_top_05663_WG	train	WG	WG	0.6
FDN_top_05664_UG	train	UG	UG	0.7000000000000001
FDN_top_05665_BR	eval	BR	BR	0.62
FDN_top_05666_WB	train	WB	WB	0.62
FDN_top_05667_UGpB	train	UG+B	UG	0.66
FDN_top_05668_UGpW	train	UG+W	UG	0.66
FDN_top_05669_UGpW	train	UG+W	UG	0.66
FDN_top_05670_UR	eval	UR	UR	0.62
FDN_top_05671_UR	eval	UR	UR	0.62
FDN_top_05672_UR	eval	UR	UR	0.62
FDN_top_05673_UR	train	UR	UR	0.62
FDN_top_05674_WU	train	WU	WU	0.6
FDN_top_05675_WU	train	WU	WU	0.6
FDN_top_05676_WB	eval	WB	WB	0.66
FDN_top_05677_WB	train	WB	WB	0.6
FDN_top_05678_BR	train	BR	BR	0.6
FDN_top_05679_UB	train	UB	UB	0.62
FDN_top_05680_WU	eval	WU	WU	0.62
FDN_top_05681_WU	eval	WU	WU	0.62
FDN_top_05682_RGpB	train	RG+B	RG	0.66
FDN_top_05683_WR	eval	WR	WR	0.62
FDN_top_05684_RG	train	RG	RG	0.6
FDN_top_05685_RGpU	train	RG+U	RG	0.7000000000000001
FDN_top_05686_BR	train	BR	BR	0.64
FDN_top_05687_BR	train	BR	BR	0.62
FDN_top_05688_UB	train	UB	UB	0.6
FDN_top_05689_UB	train	UB	UB	0.6
FDN_top_05690_WR	eval	WR	WR	0.62
FDN_top_05691_WB	train	WB	WB	0.68
FDN_top_05692_BR	train	BR	BR	0.6
FDN_top_05693_BR	train	BR	BR	0.6
FDN_top_05694_UB	train	UB	UB	0.64
FDN_top_05695_UB	train	UB	UB	0.64
FDN_top_05696_GpR	train	G+R	G	0.7000000000000001
FDN_top_05697_WB	train	WB	WB	0.64
FDN_top_05698_WB	train	WB	WB	0.64
FDN_top_05699_BR	train	BR	BR	0.6
FDN_top_05700_BpR	train	B+R	B	0.6
FDN_top_05701_BRpG	eval	BR+G	BR	0.6
FDN_top_05702_WB	train	WB	WB	0.6
FDN_top_05703_UB	train	UB	UB	0.62
FDN_top_05704_UpG	train	U+G	U	0.6
FDN_top_05705_WBpU	train	WB+U	WB	0.64
FDN_top_05706_WR	train	WR	WR	0.62
FDN_top_05707_WR	train	WR	WR	0.62
FDN_top_05708_WR	train	WR	WR	0.62
FDN_top_05709_WR	train	WR	WR	0.62
FDN_top_05710_UB	train	UB	UB	0.62
FDN_top_05711_BR	train	BR	BR	0.6
FDN_top_05712_WU	eval	WU	WU	0.64
FDN_top_05713_BR	train	BR	BR	0.62
FDN_top_05714_WU	train	WU	WU	0.6
FDN_top_05715_WU	train	WU	WU	0.6
FDN_top_05716_WU	train	WU	WU	0.6
FDN_top_05717_WU	train	WU	WU	0.6
FDN_top_05718_BR	train	BR	BR	0.7000000000000001
FDN_top_05719_BR	train	BR	BR	0.7000000000000001
FDN_top_05720_WR	train	WR	WR	0.6
FDN_top_05721_WG	train	WG	WG	0.68
FDN_top_05722_BR	train	BR	BR	0.7000000000000001
FDN_top_05723_WB	train	WB	WB	0.6
FDN_top_05724_WR	train	WR	WR	0.86
FDN_top_05725_WR	train	WR	WR	0.86
FDN_top_05726_WB	train	WB	WB	0.6
FDN_top_05727_WBpR	train	WB+R	WB	0.6
FDN_top_05728_UR	train	UR	UR	0.62
FDN_top_05729_WU	eval	WU	WU	0.7000000000000001
FDN_top_05730_WB	train	WB	WB	0.66
FDN_top_05731_UBG	train	UBG	UBG	0.6
FDN_top_05732_BR	train	BR	BR	0.64
FDN_top_05733_BR	train	BR	BR	0.64
FDN_top_05734_RG	train	RG	RG	0.6
FDN_top_05735_RG	train	RG	RG	0.6
FDN_top_05736_RG	eval	RG	RG	0.6
FDN_top_05737_WB	train	WB	WB	0.62
FDN_top_05738_WUB	train	WUB	WUB	0.64
FDN_top_05739_WUpG	train	WU+G	WU	0.64
FDN_top_05740_WpU	train	W+U	W	0.64
FDN_top_05741_WB	eval	WB	WB	0.64
FDN_top_05742_WUpB	train	WU+B	WU	0.86
FDN_top_05743_UB	train	UB	UB	0.6
FDN_top_05744_UR	train	UR	UR	0.6
FDN_top_05745_WB	eval	WB	WB	0.62
FDN_top_05746_WU	train	WU	WU	0.6
FDN_top_05747_WB	train	WB	WB	0.6
FDN_top_05748_WB	train	WB	WB	0.64
FDN_top_05749_WB	train	WB	WB	0.66
FDN_top_05750_WB	train	WB	WB	0.66
FDN_top_05751_WB	train	WB	WB	0.66
FDN_top_05752_BGpW	train	BG+W	BG	0.6
FDN_top_05753_BGpW	train	BG+W	BG	0.6
FDN_top_05754_WR	train	WR	WR	0.64
FDN_top_05755_WR	train	WR	WR	0.6
FDN_top_05756_RG	train	RG	RG	0.62
FDN_top_05757_UBpR	train	UB+R	UB	0.64
FDN_top_05758_WR	train	WR	WR	0.6
FDN_top_05759_UB	train	UB	UB	0.62
FDN_top_05760_WG	eval	WG	WG	0.6
FDN_top_05761_WU	train	WU	WU	0.6
FDN_top_05762_WGpB	train	WG+B	WG	0.6
FDN_top_05763_UB	eval	UB	UB	0.62
FDN_top_05764_BR	train	BR	BR	0.66
FDN_top_05765_BR	train	BR	BR	0.6
FDN_top_05766_WR	eval	WR	WR	0.6
FDN_top_05767_UB	train	UB	UB	0.62
FDN_top_05768_WB	train	WB	WB	0.62
FDN_top_05769_WUG	train	WUG	WUG	0.6
FDN_top_05770_UBpR	train	UB+R	UB	0.6
FDN_top_05771_UBpW	eval	UB+W	UB	0.72
FDN_top_05772_UR	train	UR	UR	0.6
FDN_top_05773_WU	train	WU	WU	0.62
FDN_top_05774_WU	train	WU	WU	0.62
FDN_top_05775_BR	train	BR	BR	0.8
FDN_top_05776_BR	train	BR	BR	0.6
FDN_top_05777_WB	eval	WB	WB	0.62
FDN_top_05778_UR	train	UR	UR	0.62
FDN_top_05779_UB	train	UB	UB	0.8200000000000001
FDN_top_05780_UR	train	UR	UR	0.6
FDN_top_05781_UR	train	UR	UR	0.6
FDN_top_05782_UB	train	UB	UB	0.72
FDN_top_05783_BGpR	eval	BG+R	BG	0.6
FDN_top_05784_BGpR	eval	BG+R	BG	0.6
FDN_top_05785_WUB	train	WUB	WUB	0.6
FDN_top_05786_BR	train	BR	BR	0.6
FDN_top_05787_UG	train	UG	UG	0.6
FDN_top_05788_UB	train	UB	UB	0.66
FDN_top_05789_UB	train	UB	UB	0.6
FDN_top_05790_WB	train	WB	WB	0.7000000000000001
FDN_top_05791_URpG	eval	UR+G	UR	0.62
FDN_top_05792_RG	train	RG	RG	0.6
FDN_top_05793_WB	train	WB	WB	0.6
FDN_top_05794_UG	eval	UG	UG	0.64
FDN_top_05795_UB	train	UB	UB	0.6
FDN_top_05796_WU	train	WU	WU	0.6
FDN_top_05797_RGpU	train	RG+U	RG	0.62
FDN_top_05798_UR	train	UR	UR	0.6
FDN_top_05799_WU	train	WU	WU	0.64
FDN_top_05800_WU	eval	WU	WU	0.6
FDN_top_05801_WU	eval	WU	WU	0.6
FDN_top_05802_WU	eval	WU	WU	0.6
FDN_top_05803_WR	train	WR	WR	0.62
FDN_top_05804_UB	train	UB	UB	0.6
FDN_top_05805_WBpR	train	WB+R	WB	0.68
FDN_top_05806_WBpR	train	WB+R	WB	0.68
FDN_top_05807_UGpR	train	UG+R	UG	0.62
FDN_top_05808_UB	train	UB	UB	0.62
FDN_top_05809_UB	train	UB	UB	0.62
FDN_top_05810_UB	train	UB	UB	0.62
FDN_top_05811_WB	train	WB	WB	0.62
FDN_top_05812_BG	train	BG	BG	0.66
FDN_top_05813_BG	train	BG	BG	0.66
FDN_top_05814_UR	train	UR	UR	0.62
FDN_top_05815_WR	train	WR	WR	0.6
FDN_top_05816_WUpB	train	WU+B	WU	0.6
FDN_top_05817_WUpB	train	WU+B	WU	0.6
FDN_top_05818_UB	eval	UB	UB	0.68
FDN_top_05819_WU	train	WU	WU	0.62
FDN_top_05820_WU	train	WU	WU	0.6
FDN_top_05821_WU	train	WU	WU	0.6
FDN_top_05822_WU	train	WU	WU	0.6
FDN_top_05823_UR	train	UR	UR	0.64
FDN_top_05824_UR	train	UR	UR	0.64
FDN_top_05825_UR	train	UR	UR	0.64
FDN_top_05826_UB	train	UB	UB	0.6
FDN_top_05827_WBpU	train	WB+U	WB	0.6
FDN_top_05828_WG	train	WG	WG	0.68
FDN_top_05829_WG	train	WG	WG	0.68
FDN_top_05830_WU	train	WU	WU	0.6
FDN_top_05831_WUB	train	WUB	WUB	0.6
FDN_top_05832_UR	train	UR	UR	0.6
FDN_top_05833_UR	train	UR	UR	0.6
FDN_top_05834_UR	train	UR	UR	0.6
FDN_top_05835_BR	train	BR	BR	0.6
FDN_top_05836_UB	train	UB	UB	0.72
FDN_top_05837_UBpW	train	UB+W	UB	0.72
FDN_top_05838_UB	train	UB	UB	0.72
FDN_top_05839_BR	train	BR	BR	0.6
FDN_top_05840_UGpR	eval	UG+R	UG	0.76
FDN_top_05841_UGpR	eval	UG+R	UG	0.76
FDN_top_05842_UGpB	train	UG+B	UG	0.62
FDN_top_05843_WR	train	WR	WR	0.68
FDN_top_05844_WR	train	WR	WR	0.68
FDN_top_05845_WB	train	WB	WB	0.66
FDN_top_05846_WB	train	WB	WB	0.66
FDN_top_05847_WG	eval	WG	WG	0.66
FDN_top_05848_UG	train	UG	UG	0.6
FDN_top_05849_UG	train	UG	UG	0.6
FDN_top_05850_UG	train	UG	UG	0.6
FDN_top_05851_WUpB	train	WU+B	WU	0.62
FDN_top_05852_WR	train	WR	WR	0.62
FDN_top_05853_RGpB	train	RG+B	RG	0.62
FDN_top_05854_RGpB	train	RG+B	RG	0.62
FDN_top_05855_WB	train	WB	WB	0.6
FDN_top_05856_UB	train	UB	UB	0.66
FDN_top_05857_BR	train	BR	BR	0.7000000000000001
FDN_top_05858_WB	train	WB	WB	0.64
FDN_top_05859_UB	train	UB	UB	0.66
FDN_top_05860_RGpU	train	RG+U	RG	0.6
FDN_top_05861_WB	train	WB	WB	0.6
FDN_top_05862_WR	train	WR	WR	0.8200000000000001
FDN_top_05863_UR	train	UR	UR	0.76
FDN_top_05864_WpG	train	W+G	W	0.76
FDN_top_05865_WU	train	WU	WU	0.66
FDN_top_05866_BG	train	BG	BG	0.78
FDN_top_05867_BG	train	BG	BG	0.78
FDN_top_05868_BR	train	BR	BR	0.76
FDN_top_05869_UB	train	UB	UB	0.62
FDN_top_05870_WB	train	WB	WB	0.6
FDN_top_05871_UG	train	UG	UG	0.6
FDN_top_05872_BRpU	train	BR+U	BR	0.66
FDN_top_05873_BR	train	BR	BR	0.66
FDN_top_05874_UBpR	train	UB+R	UB	0.6
FDN_top_05875_UB	train	UB	UB	0.6
FDN_top_05876_BR	eval	BR	BR	0.62
FDN_top_05877_BR	eval	BR	BR	0.62
FDN_top_05878_UBpG	train	UB+G	UB	0.6
FDN_top_05879_BGpW	eval	BG+W	BG	0.62
FDN_top_05880_WBpU	train	WB+U	WB	0.6
FDN_top_05881_WBpU	train	WB+U	WB	0.6
FDN_top_05882_RG	train	RG	RG	0.6
FDN_top_05883_RG	train	RG	RG	0.6
FDN_top_05884_BR	train	BR	BR	0.68
FDN_top_05885_WR	train	WR	WR	0.68
FDN_top_05886_WR	eval	WR	WR	0.6
FDN_top_05887_WR	eval	WR	WR	0.6
FDN_top_05888_WBGpR	train	WBG+R	WBG	0.62
FDN_top_05889_WB	eval	WB	WB	0.6
FDN_top_05890_WB	train	WB	WB	0.6
FDN_top_05891_WG	train	WG	WG	0.64
FDN_top_05892_BR	eval	BR	BR	0.68
FDN_top_05893_WR	train	WR	WR	0.6
FDN_top_05894_BR	train	BR	BR	0.66
FDN_top_05895_BG	train	BG	BG	0.64
FDN_top_05896_GpB	train	G+B	G	0.62
FDN_top_05897_WG	train	WG	WG	0.6
FDN_top_05898_UB	train	UB	UB	0.62
FDN_top_05899_BR	train	BR	BR	0.6
FDN_top_05900_UR	train	UR	UR	0.62
FDN_top_05901_BG	train	BG	BG	0.66
FDN_top_05902_WUpG	train	WU+G	WU	0.62
FDN_top_05903_BGpU	train	BG+U	BG	0.66
FDN_top_05904_UB	train	UB	UB	0.66
FDN_top_05905_UB	train	UB	UB	0.66
FDN_top_05906_UB	train	UB	UB	0.64
FDN_top_05907_UB	train	UB	UB	0.64
FDN_top_05908_BG	train	BG	BG	0.6
FDN_top_05909_WBpR	eval	WB+R	WB	0.6
FDN_top_05910_WB	train	WB	WB	0.74
FDN_top_05911_WR	train	WR	WR	0.6
FDN_top_05912_BR	train	BR	BR	0.6
FDN_top_05913_BR	train	BR	BR	0.6
FDN_top_05914_UB	train	UB	UB	0.6
FDN_top_05915_UB	train	UB	UB	0.6
FDN_top_05916_UR	train	UR	UR	0.66
FDN_top_05917_BR	train	BR	BR	0.62
FDN_top_05918_WB	train	WB	WB	0.68
FDN_top_05919_BRpU	train	BR+U	BR	0.66
FDN_top_05920_BR	train	BR	BR	0.64
FDN_top_05921_UR	train	UR	UR	0.6
FDN_top_05922_UG	train	UG	UG	0.8200000000000001
FDN_top_05923_RGpB	train	RG+B	RG	0.68
FDN_top_05924_WR	train	WR	WR	0.6
FDN_top_05925_UB	train	UB	UB	0.6
FDN_top_05926_WB	train	WB	WB	0.68
FDN_top_05927_WB	train	WB	WB	0.68
FDN_top_05928_UBpW	train	UB+W	UB	0.6
FDN_top_05929_WR	train	WR	WR	0.68
FDN_top_05930_WBpR	train	WB+R	WB	0.62
FDN_top_05931_BG	train	BG	BG	0.64
FDN_top_05932_G	train	G	G	0.62
FDN_top_05933_WB	train	WB	WB	0.62
FDN_top_05934_WG	train	WG	WG	0.62
FDN_top_05935_UR	train	UR	UR	0.64
FDN_top_05936_BR	train	BR	BR	0.68
FDN_top_05937_BR	train	BR	BR	0.68
FDN_top_05938_UB	train	UB	UB	0.64
FDN_top_05939_WBpR	train	WB+R	WB	0.6
FDN_top_05940_WUpB	train	WU+B	WU	0.62
FDN_top_05941_WUpG	train	WU+G	WU	0.66
FDN_top_05942_WB	train	WB	WB	0.72
FDN_top_05943_UBpG	train	UB+G	UB	0.62
FDN_top_05944_UB	eval	UB	UB	0.66
FDN_top_05945_RG	train	RG	RG	0.6
FDN_top_05946_WU	train	WU	WU	0.64
FDN_top_05947_WU	train	WU	WU	0.64
FDN_top_05948_RG	train	RG	RG	0.6
FDN_top_05949_RG	train	RG	RG	0.6
FDN_top_05950_WG	train	WG	WG	0.62
FDN_top_05951_WG	train	WG	WG	0.62
FDN_top_05952_WG	train	WG	WG	0.62
FDN_top_05953_WB	train	WB	WB	0.6
FDN_top_05954_G	train	G	G	0.62
FDN_top_05955_G	train	G	G	0.62
FDN_top_05956_UR	eval	UR	UR	0.62
FDN_top_05957_BR	train	BR	BR	0.62
FDN_top_05958_BR	train	BR	BR	0.62
FDN_top_05959_WB	train	WB	WB	0.62
FDN_top_05960_WR	train	WR	WR	0.66
FDN_top_05961_WG	train	WG	WG	0.6
FDN_top_05962_WU	train	WU	WU	0.72
FDN_top_05963_BR	train	BR	BR	0.6
FDN_top_05964_WU	train	WU	WU	0.6
FDN_top_05965_WB	train	WB	WB	0.62
FDN_top_05966_WU	train	WU	WU	0.6
FDN_top_05967_WU	train	WU	WU	0.6
FDN_top_05968_UB	train	UB	UB	0.6
FDN_top_05969_WpG	train	W+G	W	0.68
FDN_top_05970_UR	train	UR	UR	0.64
FDN_top_05971_WUR	train	WUR	WUR	0.64
FDN_top_05972_UGpR	train	UG+R	UG	0.6
FDN_top_05973_WB	train	WB	WB	0.64
FDN_top_05974_WB	train	WB	WB	0.6
FDN_top_05975_BR	train	BR	BR	0.64
FDN_top_05976_BR	train	BR	BR	0.68
FDN_top_05977_UB	train	UB	UB	0.66
FDN_top_05978_BR	train	BR	BR	0.66
FDN_top_05979_UB	train	UB	UB	0.66
FDN_top_05980_BR	train	BR	BR	0.64
FDN_top_05981_WBpG	eval	WB+G	WB	0.68
FDN_top_05982_BR	train	BR	BR	0.62
FDN_top_05983_RGpU	train	RG+U	RG	0.62
FDN_top_05984_UR	train	UR	UR	0.68
FDN_top_05985_UR	train	UR	UR	0.6
FDN_top_05986_WUpB	train	WU+B	WU	0.68
FDN_top_05987_WB	train	WB	WB	0.68
FDN_top_05988_WU	train	WU	WU	0.66
FDN_top_05989_UG	train	UG	UG	0.64
FDN_top_05990_RG	train	RG	RG	0.64
FDN_top_05991_BGpWU	train	BG+WU	BG	0.66
FDN_top_05992_G	train	G	G	0.62
FDN_top_05993_WB	train	WB	WB	0.64
FDN_top_05994_UBpR	train	UB+R	UB	0.62
FDN_top_05995_BG	train	BG	BG	0.66
FDN_top_05996_WU	train	WU	WU	0.62
FDN_top_05997_WR	train	WR	WR	0.68
FDN_top_05998_BR	train	BR	BR	0.6
FDN_top_05999_BG	train	BG	BG	0.6
FDN_top_06000_GpW	train	G+W	G	0.62
FDN_top_06001_GpW	train	G+W	G	0.62
FDN_top_06002_WG	train	WG	WG	0.62
FDN_top_06003_WG	train	WG	WG	0.62
FDN_top_06004_WG	train	WG	WG	0.62
FDN_top_06005_RG	train	RG	RG	0.6
FDN_top_06006_UR	eval	UR	UR	0.6
FDN_top_06007_UBG	train	UBG	UBG	0.6
FDN_top_06008_UB	train	UB	UB	0.64
FDN_top_06009_UBpWR	train	UB+WR	UB	0.66
FDN_top_06010_UBpW	train	UB+W	UB	0.66
FDN_top_06011_WU	train	WU	WU	0.72
FDN_top_06012_WR	train	WR	WR	0.6
FDN_top_06013_RGpU	train	RG+U	RG	0.66
FDN_top_06014_RGpU	train	RG+U	RG	0.66
FDN_top_06015_UG	train	UG	UG	0.68
FDN_top_06016_WU	train	WU	WU	0.6
FDN_top_06017_RG	train	RG	RG	0.64
FDN_top_06018_RG	train	RG	RG	0.64
FDN_top_06019_BRpW	train	BR+W	BR	0.6
FDN_top_06020_BRpW	train	BR+W	BR	0.6
FDN_top_06021_UR	eval	UR	UR	0.62
FDN_top_06022_UR	eval	UR	UR	0.62
FDN_top_06023_UR	eval	UR	UR	0.62
FDN_top_06024_RG	train	RG	RG	0.68
FDN_top_06025_WUB	train	WUB	WUB	0.66
FDN_top_06026_UBG	train	UBG	UBG	0.6
FDN_top_06027_UG	train	UG	UG	0.62
FDN_top_06028_WB	train	WB	WB	0.6
FDN_top_06029_WR	eval	WR	WR	0.6
FDN_top_06030_RG	train	RG	RG	0.6
FDN_top_06031_UpBG	train	U+BG	U	0.68
FDN_top_06032_UGpB	train	UG+B	UG	0.68
FDN_top_06033_UG	train	UG	UG	0.6
FDN_top_06034_WU	eval	WU	WU	0.6
FDN_top_06035_WU	eval	WU	WU	0.6
FDN_top_06036_WB	train	WB	WB	0.76
FDN_top_06037_UBpG	train	UB+G	UB	0.62
FDN_top_06038_UBpG	train	UB+G	UB	0.6
FDN_top_06039_UR	train	UR	UR	0.6
FDN_top_06040_UB	train	UB	UB	0.66
FDN_top_06041_UB	train	UB	UB	0.66
FDN_top_06042_W	train	W	W	0.6
FDN_top_06043_UBpW	train	UB+W	UB	0.62
FDN_top_06044_UBpW	train	UB+W	UB	0.62
FDN_top_06045_WR	train	WR	WR	0.6
FDN_top_06046_WR	train	WR	WR	0.6
FDN_top_06047_RGpB	train	RG+B	RG	0.62
FDN_top_06048_RG	train	RG	RG	0.6
FDN_top_06049_RG	train	RG	RG	0.6
FDN_top_06050_WR	train	WR	WR	0.64
FDN_top_06051_WR	train	WR	WR	0.64
FDN_top_06052_BG	train	BG	BG	0.64
FDN_top_06053_WU	eval	WU	WU	0.6
FDN_top_06054_WU	train	WU	WU	0.64
FDN_top_06055_BR	train	BR	BR	0.64
FDN_top_06056_WB	train	WB	WB	0.64
FDN_top_06057_RGpW	train	RG+W	RG	0.64
FDN_top_06058_BR	train	BR	BR	0.64
FDN_top_06059_UB	eval	UB	UB	0.76
FDN_top_06060_UB	eval	UB	UB	0.76
FDN_top_06061_BR	train	BR	BR	0.6
FDN_top_06062_BR	train	BR	BR	0.6
FDN_top_06063_WB	train	WB	WB	0.62
FDN_top_06064_WB	train	WB	WB	0.62
FDN_top_06065_WG	train	WG	WG	0.62
FDN_top_06066_UR	eval	UR	UR	0.6
FDN_top_06067_UBpR	eval	UB+R	UB	0.62
FDN_top_06068_WB	train	WB	WB	0.6
FDN_top_06069_WB	train	WB	WB	0.6
FDN_top_06070_BR	train	BR	BR	0.62
FDN_top_06071_UR	train	UR	UR	0.66
FDN_top_06072_BR	eval	BR	BR	0.68
FDN_top_06073_BGpR	train	BG+R	BG	0.6
FDN_top_06074_BGpR	train	BG+R	BG	0.6
FDN_top_06075_BGpR	train	BG+R	BG	0.6
FDN_top_06076_WB	train	WB	WB	0.62
FDN_top_06077_WB	train	WB	WB	0.62
FDN_top_06078_WB	train	WB	WB	0.62
FDN_top_06079_RG	train	RG	RG	0.62
FDN_top_06080_UB	train	UB	UB	0.62
FDN_top_06081_WB	train	WB	WB	0.66
FDN_top_06082_WB	train	WB	WB	0.6
FDN_top_06083_UB	train	UB	UB	0.6
FDN_top_06084_WB	train	WB	WB	0.64
FDN_top_06085_UpBG	eval	U+BG	U	0.62
FDN_top_06086_WB	train	WB	WB	0.62
FDN_top_06087_WR	train	WR	WR	0.6
FDN_top_06088_WU	train	WU	WU	0.6
FDN_top_06089_WG	train	WG	WG	0.6
FDN_top_06090_WG	train	WG	WG	0.6
FDN_top_06091_UB	train	UB	UB	0.6
FDN_top_06092_GpU	train	G+U	G	0.6
FDN_top_06093_WUB	train	WUB	WUB	0.64
FDN_top_06094_UR	train	UR	UR	0.6
FDN_top_06095_WB	eval	WB	WB	0.6
FDN_top_06096_WB	train	WB	WB	0.66
FDN_top_06097_UB	train	UB	UB	0.6
FDN_top_06098_BGpU	train	BG+U	BG	0.62
FDN_top_06099_BRpW	train	BR+W	BR	0.62
FDN_top_06100_BG	train	BG	BG	0.64
FDN_top_06101_BG	train	BG	BG	0.64
FDN_top_06102_BGpU	train	BG+U	BG	0.6
FDN_top_06103_BGpU	train	BG+U	BG	0.6
FDN_top_06104_BGpU	train	BG+U	BG	0.6
FDN_top_06105_UGpB	train	UG+B	UG	0.62
FDN_top_06106_UGpB	train	UG+B	UG	0.62
FDN_top_06107_UB	train	UB	UB	0.64
FDN_top_06108_RG	train	RG	RG	0.6
FDN_top_06109_UG	train	UG	UG	0.62
FDN_top_06110_WB	train	WB	WB	0.64
FDN_top_06111_WB	train	WB	WB	0.64
FDN_top_06112_WG	train	WG	WG	0.62
FDN_top_06113_B	train	B	B	0.6
FDN_top_06114_WR	eval	WR	WR	0.6
FDN_top_06115_WUpB	train	WU+B	WU	0.66
FDN_top_06116_WB	train	WB	WB	0.6
FDN_top_06117_UBpW	train	UB+W	UB	0.64
FDN_top_06118_BG	train	BG	BG	0.7000000000000001
FDN_top_06119_UGpW	train	UG+W	UG	0.64
FDN_top_06120_UGpW	train	UG+W	UG	0.64
FDN_top_06121_UGpW	train	UG+W	UG	0.64
FDN_top_06122_WR	train	WR	WR	0.62
FDN_top_06123_GpR	train	G+R	G	0.6
FDN_top_06124_GpR	train	G+R	G	0.6
FDN_top_06125_GpR	train	G+R	G	0.6
FDN_top_06126_WG	eval	WG	WG	0.6
FDN_top_06127_BGpU	train	BG+U	BG	0.6
FDN_top_06128_RG	train	RG	RG	0.62
FDN_top_06129_BpR	eval	B+R	B	0.6
FDN_top_06130_WB	train	WB	WB	0.62
FDN_top_06131_UR	train	UR	UR	0.6
FDN_top_06132_BR	train	BR	BR	0.72
FDN_top_06133_UB	train	UB	UB	0.66
FDN_top_06134_UG	train	UG	UG	0.62
FDN_top_06135_UG	train	UG	UG	0.62
FDN_top_06136_UG	train	UG	UG	0.62
FDN_top_06137_UB	eval	UB	UB	0.62
FDN_top_06138_UBpG	train	UB+G	UB	0.66
FDN_top_06139_BG	train	BG	BG	0.66
FDN_top_06140_BR	train	BR	BR	0.64
FDN_top_06141_UR	train	UR	UR	0.6
FDN_top_06142_BR	train	BR	BR	0.6
FDN_top_06143_BR	train	BR	BR	0.6
FDN_top_06144_WB	train	WB	WB	0.6
FDN_top_06145_UR	train	UR	UR	0.68
FDN_top_06146_RG	train	RG	RG	0.66
FDN_top_06147_RG	train	RG	RG	0.66
FDN_top_06148_BG	train	BG	BG	0.7000000000000001
FDN_top_06149_UB	train	UB	UB	0.62
FDN_top_06150_WB	train	WB	WB	0.62
FDN_top_06151_UBpW	train	UB+W	UB	0.62
FDN_top_06152_RG	train	RG	RG	0.64
FDN_top_06153_RG	train	RG	RG	0.64
FDN_top_06154_WU	eval	WU	WU	0.66
FDN_top_06155_WB	train	WB	WB	0.64
FDN_top_06156_WB	train	WB	WB	0.64
FDN_top_06157_BGpW	train	BG+W	BG	0.68
FDN_top_06158_WRpB	train	WR+B	WR	0.6
FDN_top_06159_URpG	train	UR+G	UR	0.68
FDN_top_06160_WB	train	WB	WB	0.62
FDN_top_06161_BR	train	BR	BR	0.62
FDN_top_06162_WBpU	train	WB+U	WB	0.6
FDN_top_06163_BR	train	BR	BR	0.6
FDN_top_06164_UR	train	UR	UR	0.6
FDN_top_06165_UR	train	UR	UR	0.6
FDN_top_06166_UGpR	train	UG+R	UG	0.64
FDN_top_06167_UGpR	train	UG+R	UG	0.64
FDN_top_06168_UG	train	UG	UG	0.6
FDN_top_06169_WG	train	WG	WG	0.6
FDN_top_06170_WG	train	WG	WG	0.6
FDN_top_06171_UB	train	UB	UB	0.64
FDN_top_06172_WB	eval	WB	WB	0.66
FDN_top_06173_UB	train	UB	UB	0.6
FDN_top_06174_BGpR	train	BG+R	BG	0.6
FDN_top_06175_UR	eval	UR	UR	0.6
FDN_top_06176_UR	eval	UR	UR	0.6
FDN_top_06177_RG	train	RG	RG	0.66
FDN_top_06178_WB	train	WB	WB	0.62
FDN_top_06179_WB	train	WB	WB	0.6
FDN_top_06180_WB	train	WB	WB	0.6
FDN_top_06181_UG	train	UG	UG	0.64
FDN_top_06182_WB	train	WB	WB	0.62
FDN_top_06183_UR	train	UR	UR	0.64
FDN_top_06184_WRpUB	train	WR+UB	WR	0.62
FDN_top_06185_UGpB	train	UG+B	UG	0.62
FDN_top_06186_B	train	B	B	0.68
FDN_top_06187_WU	train	WU	WU	0.62
FDN_top_06188_WR	train	WR	WR	0.62
FDN_top_06189_WUpB	eval	WU+B	WU	0.6
FDN_top_06190_WG	train	WG	WG	0.6
